tax_id	Org_name	GeneID	CurrentID	Status	Symbol	Aliases	description	other_designations	map_location	chromosome	genomic_nucleotide_accession.version	start_position_on_the_genomic_accession	end_position_on_the_genomic_accession	orientation	exon_count	OMIM	
1346614	Serratia liquefaciens ATCC 27592	29905136	0	live	M495_RS18140	M495_RS18140, M495_18505	hypothetical protein				NC_021741.1	3871124	3872014	minus	0		
1051973	Rhodococcus fascians D188	29796782	0	live	A3L23_RS02230	A3L23_RS02230, A3L23_00449	hypothetical protein										
103855	Bordetella hinzii	29514252	0	live	ACR54_RS04110	ACR54_RS04110, ACR54_00832	hypothetical protein										
1333857	Microbacterium maritypicum MF109	24161050	0	live	L687_RS41555	L687_RS41555, L687_16210	hypothetical protein										
1333857	Microbacterium maritypicum MF109	23839665	0	live	L687_RS37550	L687_RS37550, L687_19175	hypothetical protein										
1333857	Microbacterium maritypicum MF109	23838327	0	live	L687_RS28905	L687_RS28905, L687_15070	hypothetical protein										
1333857	Microbacterium maritypicum MF109	23838091	0	live	L687_RS32990	L687_RS32990, L687_01130	hypothetical protein										
1333857	Microbacterium maritypicum MF109	23837385	0	live	L687_RS30140	L687_RS30140, L687_16215	hypothetical protein										
1225786	Dickeya solani IPO 2222	23246842	0	live	DSOIPO2222_RS11070	DSOIPO2222_RS11070	hypothetical protein										
862967	Streptococcus intermedius B196	16761317	0	live	SIR_RS13660	SIR_RS13660, SIR_0769	hypothetical protein				NC_022246.1	782286	783026	plus	0		
243277	Vibrio cholerae O1 biovar El Tor str. N16961	2612411	0	live	VCA0092	VCA0092	hypothetical protein	hypothetical protein		II	NC_002506.1	100666	101295	minus	0		
243230	Deinococcus radiodurans R1	1799651	0	live	DR_A0340	DR_A0340	hypothetical protein			2	NC_001264.1	372461	373291	plus	0		
1265310	Mycobacterium asiaticum DSM 44297	32558303	0	live	BN972_RS05270	BN972_RS05270	hypothetical protein										
465820	Curtobacterium oceanosedimentum	32450833	0	live	NS263_RS06985	NS263_RS06985	hypothetical protein										
1943	Streptomyces griseoruber	32320731	0	live	AOK10_RS27465	AOK10_RS27465	hypothetical protein	hypothetical protein									
1585697	Agrobacterium arsenijevicii	31898383	0	live	RP75_RS02120	RP75_RS02120, RP75_02125	hypothetical protein										
1136179	Rhodococcus erythropolis CCM2595	31543267	0	live	O5Y_RS17120	O5Y_RS17120, O5Y_17230	hypothetical protein				NC_022115.1	3778344	3779120	minus	0		
1041522	Mycobacterium colombiense CECT 3035	31526618	0	live	MCOL_RS06000	MCOL_RS06000	hypothetical protein										
595537	Variovorax paradoxus EPS	31508729	0	live	VARPA_RS30560	VARPA_RS30560, Varpa_2307	hypothetical protein				NC_014931.1	2513162	2514076	plus	0		
208439	Amycolatopsis japonica	29588956	0	live	AJAP_RS38930	AJAP_RS38930, AJAP_39470	hypothetical protein										
1208660	Bordetella parapertussis Bpp5	13891910	0	live	BN117_3873	BN117_3873, BPP5_3873	hypothetical protein				NC_018828.1	4164190	4165092	plus	0		
366394	Sinorhizobium medicae WSM419	5320695	0	live	Smed_6392	Smed_6392	hypothetical protein				NC_009622.1	52465	53127	plus	0		
366394	Sinorhizobium medicae WSM419	5319560	0	live	Smed_5258	Smed_5258	hypothetical protein				NC_009621.1	217963	218814	minus	0		
366394	Sinorhizobium medicae WSM419	5318042	0	live	Smed_4880	Smed_4880	hypothetical protein				NC_009620.1	1387380	1388714	minus	0		
366394	Sinorhizobium medicae WSM419	5317953	0	live	Smed_3785	Smed_3785	hypothetical protein				NC_009620.1	231748	233016	minus	0		
272560	Burkholderia pseudomallei K96243	3095515	0	live	BPSS1907	BPSS1907	hypothetical protein			2	NC_006351.1	2584182	2585090	minus	0		
272560	Burkholderia pseudomallei K96243	3095308	0	live	BPSS0769	BPSS0769	hypothetical protein			2	NC_006351.1	1030401	1031381	minus	0		
272560	Burkholderia pseudomallei K96243	3092165	0	live	BPSL2055	BPSL2055	hypothetical protein			1	NC_006350.1	2459672	2460508	minus	0		
223283	Pseudomonas syringae pv. tomato str. DC3000	1186464	0	live	PSPTO_4781	PSPTO_4781, PSPTO4781	hypothetical protein	hypothetical protein			NC_004578.1	5421139	5422152	minus	0		
246787	Bacteroides cellulosilyticus	29613319	0	live	BcellWH2_RS13455	BcellWH2_RS13455, BcellWH2_02791	hypothetical protein										
246787	Bacteroides cellulosilyticus	29612992	0	live	BcellWH2_RS15755	BcellWH2_RS15755, BcellWH2_03261	hypothetical protein										
28095	Burkholderia gladioli	29446250	0	live	BM43_RS09260	BM43_RS09260, BM43_5750	hypothetical protein	hypothetical protein		2							
1736577	Rhizobium sp. Root651	32010184	0	live	ASD85_RS18585	ASD85_RS18585, ASD85_13230	hypothetical protein										
1736308	Frigoribacterium sp. Leaf254	31952381	0	live	ASF07_RS06260	ASF07_RS06260, ASF07_06260	hypothetical protein										
1736308	Frigoribacterium sp. Leaf254	31952253	0	live	ASF07_RS05610	ASF07_RS05610, ASF07_05610	hypothetical protein										
1736216	Sphingomonas sp. Leaf34	29952745	0	live	ASF00_RS08365	ASF00_RS08365, ASF00_08380	hypothetical protein										
1176165	Brevibacterium ravenspurgense 5401308 = CCUG 53855	35876310	0	live	Y1A_RS11115	Y1A_RS11115	hypothetical protein										
70255	Staphylococcus condimenti	35795318	0	live	A4G25_RS08245	A4G25_RS08245, A4G25_08245	hypothetical protein										
70255	Staphylococcus condimenti	35794988	0	live	A4G25_RS07065	A4G25_RS07065, A4G25_07065	hypothetical protein										
446692	Acetobacter senegalensis	34783484	0	live	ASN_RS11305	ASN_RS11305, ASN_2469	hypothetical protein			I							
404941	Mycobacteroides salmoniphilum	34202583	0	live	B4387_RS21875	B4387_RS21875	hypothetical protein	hypothetical protein									
279113	Collimonas pratensis	34144359	0	live	CPter91_RS12745	CPter91_RS12745, CPter91_2759	hypothetical protein										
279113	Collimonas pratensis	34140977	0	live	CPter91_RS16655	CPter91_RS16655, CPter91_3607	hypothetical protein										
1601	Lactobacillus agilis	33974753	0	live	BEN83_RS08740	BEN83_RS08740, BEN83_08610	hypothetical protein										
1232866	Caballeronia udeis	33103747	0	live	AWB69_RS36700	AWB69_RS36700, AWB69_07533	hypothetical protein										
1232866	Caballeronia udeis	33095925	0	live	AWB69_RS23980	AWB69_RS23980, AWB69_04933	hypothetical protein										
1519489	Streptomyces sp. AS58	32590674	0	live	ADL00_RS34635	ADL00_RS34635	hypothetical protein										
1041139	Rhizobium giardinii bv. giardinii H152	32524570	0	live	A3AY_RS0101295	A3AY_RS0101295	hypothetical protein										
935839	Cellulosimicrobium cellulans J36	32509881	0	live	L617_RS21865	L617_RS21865	hypothetical protein										
742727	Bacteroides oleiciplenus YIT 12058	32504551	0	live	HMPREF9447_RS11370	HMPREF9447_RS11370, HMPREF9447_02322	hypothetical protein										
576784	Streptomyces iranensis	32469933	0	live	SIRAN_RS00695	SIRAN_RS00695, SIRAN288	hypothetical protein										
69395	Caulobacter henricii	32405746	0	live	EW90_RS17960	EW90_RS17960	hypothetical protein										
67356	Streptomyces resistomycificus	32386821	0	live	HY84_RS0101650	HY84_RS0101650	hypothetical protein										
61648	Kluyvera intermedia	32370454	0	live	AB182_RS17230	AB182_RS17230, AB182_17245	hypothetical protein										
359	Agrobacterium rhizogenes	32294139	0	live	EW94_RS11615	EW94_RS11615	hypothetical protein										
528191	Paenibacillus xylanexedens	32215654	0	live	BS614_RS09415	BS614_RS09415, BS614_09415	hypothetical protein										
253	Chryseobacterium indologenes	32137383	0	live	BM326_RS14570	BM326_RS14570, SAMN05421692_2998	hypothetical protein										
754502	Paraburkholderia sprentiae WSM5005	32134102	0	live	BJG93_RS34480	BJG93_RS34480, BJG93_33950	hypothetical protein										
1082933	Mesorhizobium amorphae CCNWGS0123	32100406	0	live	A6B35_RS20435	A6B35_RS20435, A6B35_20405	hypothetical protein										
1255278	Achromobacter denitrificans NBRC 15125	32052250	0	live	ADE01S_RS00920	ADE01S_RS00920	hypothetical protein										
1349782	Paenibacillus pabuli NBRC 13638	32037601	0	live	PPA03S_RS31440	PPA03S_RS31440	hypothetical protein										
1349782	Paenibacillus pabuli NBRC 13638	32037595	0	live	PPA03S_RS31410	PPA03S_RS31410	hypothetical protein										
1349782	Paenibacillus pabuli NBRC 13638	32037591	0	live	PPA03S_RS31390	PPA03S_RS31390	hypothetical protein										
1349782	Paenibacillus pabuli NBRC 13638	32037590	0	live	PPA03S_RS31385	PPA03S_RS31385	hypothetical protein										
1349782	Paenibacillus pabuli NBRC 13638	32037530	0	live	PPA03S_RS31085	PPA03S_RS31085	hypothetical protein										
1349782	Paenibacillus pabuli NBRC 13638	32035415	0	live	PPA03S_RS20375	PPA03S_RS20375	hypothetical protein										
1306852	Paenibacillus etheri	32021048	0	live	UQ64_RS11750	UQ64_RS11750, UQ64_15025	hypothetical protein										
1396826	Leisingera aquaemixtae	32016662	0	live	PHA8399_RS11750	PHA8399_RS11750, PHA8399_02367	hypothetical protein										
104336	Microbacterium foliorum	31897764	0	live	RN50_RS16760	RN50_RS16760	hypothetical protein										
69974	Mesorhizobium plurifarium	31892852	0	live	MPLDJ20_RS27630	MPLDJ20_RS27630, MPLDJ20_60330	hypothetical protein										
69974	Mesorhizobium plurifarium	31888272	0	live	MPLDJ20_RS04265	MPLDJ20_RS04265, MPLDJ20_120188	hypothetical protein										
69974	Mesorhizobium plurifarium	31888271	0	live	MPLDJ20_RS04260	MPLDJ20_RS04260, MPLDJ20_120187	hypothetical protein										
999386	Acidovorax radicis N35	31812949	0	live	ARADN35_RS0102765	ARADN35_RS0102765	hypothetical protein										
40215	Acinetobacter junii	31748189	0	live	BVL33_RS05160	BVL33_RS05160, BVL33_05160	hypothetical protein										
1505	Paeniclostridium sordellii	31744891	0	live	BWO63_RS05965	BWO63_RS05965	hypothetical protein										
1432052	Eisenbergiella tayi	31719554	0	live	BEI61_RS27350	BEI61_RS27350, BEI61_05459	hypothetical protein										
1432052	Eisenbergiella tayi	31719416	0	live	BEI61_RS26630	BEI61_RS26630, BEI61_05315	hypothetical protein										
1432052	Eisenbergiella tayi	31718215	0	live	BEI61_RS20530	BEI61_RS20530, BEI61_04109	hypothetical protein										
935546	Mesorhizobium loti NZP2037	31700801	0	live	A9174_RS24160	A9174_RS24160, A9174_24165	hypothetical protein										
935546	Mesorhizobium loti NZP2037	31700800	0	live	A9174_RS24155	A9174_RS24155, A9174_24160	hypothetical protein										
935546	Mesorhizobium loti NZP2037	31698215	0	live	A9174_RS11105	A9174_RS11105, A9174_11105	hypothetical protein										
1520	Clostridium beijerinckii	31663993	0	live	LF65_RS15790	LF65_RS15790, LF65_03270	hypothetical protein										
1520	Clostridium beijerinckii	31662454	0	live	LF65_RS08020	LF65_RS08020, LF65_01623	hypothetical protein										
544580	Actinomyces oris	31653462	0	live	AXE84_RS01045	AXE84_RS01045, AXE84_01045	hypothetical protein										
732	Aggregatibacter aphrophilus	31611638	0	live	ADJ80_RS07890	ADJ80_RS07890, ADJ80_07910	hypothetical protein										
189426	Paenibacillus odorifer	31574497	0	live	PODO_RS29990	PODO_RS29990	hypothetical protein										
189426	Paenibacillus odorifer	31573624	0	live	PODO_RS25535	PODO_RS25535	hypothetical protein										
189426	Paenibacillus odorifer	31570684	0	live	PODO_RS10430	PODO_RS10430, PODO_10710	hypothetical protein										
1220581	Agrobacterium rhizogenes NBRC 13257	31562375	0	live	RRH01S_RS33280	RRH01S_RS33280, RRH01S_24_00030	hypothetical protein	hypothetical protein									
883163	Sphingobium yanoikuyae ATCC 51230	31534997	0	live	HMPREF9718_RS20575	HMPREF9718_RS20575, HMPREF9718_04084	hypothetical protein										
58343	Streptomyces canus	31295486	0	live	AQI96_RS18575	AQI96_RS18575, AQI96_18560	hypothetical protein	hypothetical protein									
66869	Streptomyces atroolivaceus	31234040	0	live	OO67_RS16350	OO67_RS16350	hypothetical protein	hypothetical protein									
1301098	Pseudomonas knackmussii B13	29899125	0	live	PKB_RS28795	PKB_RS28795, PKB_3602	hypothetical protein			I							
1301098	Pseudomonas knackmussii B13	29898209	0	live	PKB_RS28780	PKB_RS28780, PKB_3254	hypothetical protein			I							
1301098	Pseudomonas knackmussii B13	29897617	0	live	PKB_RS14135	PKB_RS14135, PKB_2874	hypothetical protein			I							
1223548	Nocardia mikamii NBRC 108933	29876591	0	live	NMI01S_RS27290	NMI01S_RS27290	hypothetical protein										
1223548	Nocardia mikamii NBRC 108933	29875630	0	live	NMI01S_RS24040	NMI01S_RS24040	hypothetical protein										
1223548	Nocardia mikamii NBRC 108933	29874385	0	live	NMI01S_RS13480	NMI01S_RS13480	hypothetical protein										
1223548	Nocardia mikamii NBRC 108933	29873111	0	live	NMI01S_RS07260	NMI01S_RS07260	hypothetical protein										
1223548	Nocardia mikamii NBRC 108933	29870704	0	live	NMI01S_RS32845	NMI01S_RS32845	hypothetical protein										
1121115	Blautia wexlerae DSM 19850	29817020	0	live	K316_RS0101725	K316_RS0101725	hypothetical protein										
658086	Lachnospiraceae bacterium 3_1_57FAA_CT1	29729736	0	live	HMPREF0994_RS28975	HMPREF0994_RS28975, HMPREF0994_05787	hypothetical protein										
658086	Lachnospiraceae bacterium 3_1_57FAA_CT1	29729646	0	live	HMPREF0994_RS31995	HMPREF0994_RS31995, HMPREF0994_04197	hypothetical protein										
658086	Lachnospiraceae bacterium 3_1_57FAA_CT1	29729035	0	live	HMPREF0994_RS24895	HMPREF0994_RS24895, HMPREF0994_05577, HMPREF0994_05578, HMPREF0994_07235	hypothetical protein										
658086	Lachnospiraceae bacterium 3_1_57FAA_CT1	29728912	0	live	HMPREF0994_RS24910	HMPREF0994_RS24910, HMPREF0994_05574	hypothetical protein										
658086	Lachnospiraceae bacterium 3_1_57FAA_CT1	29728870	0	live	HMPREF0994_RS24850	HMPREF0994_RS24850, HMPREF0994_05587	hypothetical protein										
658086	Lachnospiraceae bacterium 3_1_57FAA_CT1	29728244	0	live	HMPREF0994_RS24995	HMPREF0994_RS24995, HMPREF0994_05557	hypothetical protein										
658086	Lachnospiraceae bacterium 3_1_57FAA_CT1	29727179	0	live	HMPREF0994_RS22750	HMPREF0994_RS22750, HMPREF0994_04702	hypothetical protein										
658086	Lachnospiraceae bacterium 3_1_57FAA_CT1	29726240	0	live	HMPREF0994_RS17820	HMPREF0994_RS17820, HMPREF0994_05121	hypothetical protein										
160799	Paenibacillus borealis	29549279	0	live	PBOR_RS33640	PBOR_RS33640, PBOR_34995	hypothetical protein										
85698	Achromobacter xylosoxidans	29506458	0	live	AT699_RS20580	AT699_RS20580, ERS451415_04167	hypothetical protein			1							
85698	Achromobacter xylosoxidans	29504865	0	live	AT699_RS02285	AT699_RS02285, ERS451415_00459	hypothetical protein			1							
85698	Achromobacter xylosoxidans	29504250	0	live	AT699_RS06635	AT699_RS06635, ERS451415_01340	hypothetical protein			1							
1492	Clostridium butyricum	29417919	0	live	ATN24_RS17850	ATN24_RS17850, ATN24_17860	hypothetical protein			2							
1478	Bacillus simplex	29412034	0	live	UP17_RS06305	UP17_RS06305, UP17_06315	hypothetical protein										
511	Alcaligenes faecalis	29371484	0	live	UZ73_RS11945	UZ73_RS11945, UZ73_11945	hypothetical protein										
511	Alcaligenes faecalis	29369407	0	live	UZ73_RS10690	UZ73_RS10690, UZ73_10690	hypothetical protein										
511	Alcaligenes faecalis	29368073	0	live	UZ73_RS18530	UZ73_RS18530, UZ73_18525	hypothetical protein										
199	Campylobacter concisus	28663486	0	live	CCON33237_RS09130	CCON33237_RS09130, CCON33237_1807	hypothetical protein										
93220	Pandoraea pnomenusa	28617731	0	live	LV28_RS26400	LV28_RS26400, LV28_24945	hypothetical protein										
1157708	Variovorax paradoxus 110B	27803564	0	live	G369_RS0108510	G369_RS0108510	hypothetical protein										
1235461	Sinorhizobium meliloti GR4	25012294	0	live	C770_RS24545	C770_RS24545, C770_GR4pC1206	hypothetical protein				NC_019848.1	1180698	1182164	plus	0		
1235461	Sinorhizobium meliloti GR4	25011996	0	live	C770_RS20970	C770_RS20970, C770_GR4pC0414	hypothetical protein				NC_019848.1	419127	420494	minus	0		
1961	Streptomyces virginiae	23219446	0	live	IG86_RS0107140	IG86_RS0107140	hypothetical protein	hypothetical protein									
1217658	Acinetobacter gyllenbergii NIPH 230	23003916	0	live	F987_RS20890	F987_RS20890, F987_00059	hypothetical protein										
1217658	Acinetobacter gyllenbergii NIPH 230	23002852	0	live	F987_RS15555	F987_RS15555, F987_01198	hypothetical protein										
1217658	Acinetobacter gyllenbergii NIPH 230	23002309	0	live	F987_RS12840	F987_RS12840, F987_01765	hypothetical protein										
1217658	Acinetobacter gyllenbergii NIPH 230	23000983	0	live	F987_RS06200	F987_RS06200, F987_03150	hypothetical protein										
765698	Mesorhizobium ciceri biovar biserrulae WSM1271	10119450	0	live	Mesci_3962	Mesci_3962	hypothetical protein				NC_014923.1	4093506	4094336	minus	0		
765698	Mesorhizobium ciceri biovar biserrulae WSM1271	10119006	0	live	Mesci_3524	Mesci_3524	hypothetical protein				NC_014923.1	3685310	3686383	minus	0		
765698	Mesorhizobium ciceri biovar biserrulae WSM1271	10119005	0	live	Mesci_3523	Mesci_3523	hypothetical protein				NC_014923.1	3684009	3685172	minus	0		
765698	Mesorhizobium ciceri biovar biserrulae WSM1271	10117555	0	live	Mesci_2088	Mesci_2088	hypothetical protein				NC_014923.1	2198460	2199236	plus	0		
765698	Mesorhizobium ciceri biovar biserrulae WSM1271	10116964	0	live	Mesci_1513	Mesci_1513	hypothetical protein				NC_014923.1	1572316	1573122	plus	0		
765698	Mesorhizobium ciceri biovar biserrulae WSM1271	10115871	0	live	Mesci_0429	Mesci_0429	hypothetical protein				NC_014923.1	472747	473685	plus	0		
585056	Escherichia coli UMN026	7155297	0	live	ECUMN_3382	ECUMN_3382	hypothetical protein				NC_011751.1	3498448	3499278	minus	0		
324602	Chloroflexus aurantiacus J-10-fl	5827715	0	live	Caur_0442	Caur_0442	hypothetical protein				NC_010175.1	571983	572798	minus	0		
264203	Zymomonas mobilis subsp. mobilis ZM4 = ATCC 31821	4594802	0	live	pzmob1_p15	pzmob1_p15	ORF35	ORF35|hypothetical protein			NC_004457.1	10502	11587	minus	0		
93061	Staphylococcus aureus subsp. aureus NCTC 8325	3921404	0	live	SAOUHSC_02627	SAOUHSC_02627	hypothetical protein				NC_007795.1	2414839	2415741	minus	0		
93061	Staphylococcus aureus subsp. aureus NCTC 8325	3921282	0	live	SAOUHSC_02844	SAOUHSC_02844	hypothetical protein				NC_007795.1	2618637	2619605	minus	0		
93061	Staphylococcus aureus subsp. aureus NCTC 8325	3920575	0	live	SAOUHSC_00417	SAOUHSC_00417	hypothetical protein				NC_007795.1	419632	420366	plus	0		
93061	Staphylococcus aureus subsp. aureus NCTC 8325	3919951	0	live	SAOUHSC_00661	SAOUHSC_00661	hypothetical protein				NC_007795.1	648521	649564	plus	0		
93061	Staphylococcus aureus subsp. aureus NCTC 8325	3919528	0	live	SAOUHSC_00301	SAOUHSC_00301	hypothetical protein				NC_007795.1	316640	317467	minus	0		
100226	Streptomyces coelicolor A3(2)	1102951	0	live	SCO7513	SCO7513, SCBAC25F8.05c	hydrolase				NC_003888.3	8327480	8328367	minus	0		
3702	Arabidopsis thaliana	817713	0	live	AT2G31550	AT2G31550, T9H9.7, T9H9_7	SGNH hydrolase-type esterase superfamily protein	SGNH hydrolase-type esterase superfamily protein		2	NC_003071.7	13433797	13435207	minus	3		
272560	Burkholderia pseudomallei K96243	3094073	0	live	BPSL1411	BPSL1411	acyl-CoA thioesterase			1	NC_006350.1	1643189	1643863	minus	0		
272560	Burkholderia pseudomallei K96243	3095179	0	live	BPSS0941	BPSS0941	hypothetical protein			2	NC_006351.1	1241388	1242260	minus	0		
685038	Escherichia coli O83:H1 str. NRG 857C	12874689	0	live	NRG857_02255	NRG857_02255	acetylesterase				NC_017634.1	498001	498969	minus	0		
224308	Bacillus subtilis subsp. subtilis str. 168	938249	0	live	lipC	BSU_04110, BSU04110	spore coat phospholipase B	spore coat phospholipase B			NC_000964.3	462431	463072	plus	0		
1928	Streptomyces rochei	4267751	0	live	ST1928_p030	ST1928_p030, pSLA2-L_p118	probable secreted hydrolase				NC_004808.2	184458	185465	plus	0		
